dataset,method,hyperparam,val_split,run_idx,file,accuracy,precision_macro,recall_macro,f1_macro,fpr_macro,n_samples
fashionmnist,Dropconnect,0.1,val0.895,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run1.csv,0.5831666666666667,0.5844514903457025,0.5854967430356485,0.5810273791563577,0.04633615573619083,6000
fashionmnist,Dropconnect,0.1,val0.895,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run2.csv,0.6301666666666667,0.6130400574168275,0.62990192006119,0.6064233282927841,0.04110374053922951,6000
fashionmnist,Dropconnect,0.1,val0.895,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run3.csv,0.6036666666666667,0.6092150876255248,0.6042436957234603,0.6037925696447864,0.04402060187381618,6000
fashionmnist,Dropconnect,0.1,val0.895,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run4.csv,0.5951666666666666,0.6031374716870964,0.5942677925109734,0.5909733564635764,0.045001770349371875,6000
fashionmnist,Dropconnect,0.1,val0.895,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run5.csv,0.612,0.6148405124168083,0.6111359084579857,0.6084852410874927,0.04311568050353301,6000
fashionmnist,Dropconnect,0.1,val0.895,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run6.csv,0.5988333333333333,0.6032504140860089,0.5977669318945877,0.5944323767218355,0.044570280682230866,6000
fashionmnist,Dropconnect,0.1,val0.895,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run7.csv,0.6038333333333333,0.6133451200650987,0.6034281084245365,0.6044086144528872,0.04401195919024731,6000
fashionmnist,Dropconnect,0.1,val0.895,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run8.csv,0.6016666666666667,0.6096933299485565,0.6009494108102755,0.5987059415723532,0.044293885165169286,6000
fashionmnist,Dropconnect,0.1,val0.895,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run9.csv,0.622,0.6248878602855815,0.6221408161895322,0.6188430944059821,0.042003249093522654,6000
fashionmnist,Dropconnect,0.1,val0.8,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run0.csv,0.8425,0.8431398570107158,0.8423873281485887,0.8422284807032305,0.017508570124286135,6000
fashionmnist,Dropconnect,0.1,val0.8,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run1.csv,0.8355,0.8362637876607986,0.8377304523676926,0.8364841792477902,0.01829856902262465,6000
fashionmnist,Dropconnect,0.1,val0.8,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run2.csv,0.844,0.8435432387314723,0.8438685980711067,0.8431755753707334,0.01733011728254735,6000
fashionmnist,Dropconnect,0.1,val0.8,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run3.csv,0.8406666666666667,0.8409154614022988,0.8408052369928004,0.8405752912947408,0.01770230999302936,6000
fashionmnist,Dropconnect,0.1,val0.8,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run4.csv,0.8336666666666667,0.8337098536580438,0.833796211008212,0.8332326094354873,0.018473870883944234,6000
fashionmnist,Dropconnect,0.1,val0.8,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run5.csv,0.8521666666666666,0.8512501993272876,0.8513572354286236,0.8509692828711957,0.016418392807866035,6000
fashionmnist,Dropconnect,0.1,val0.8,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run6.csv,0.8406666666666667,0.8406627828350566,0.8399500445830164,0.8398173641864597,0.0176904235346088,6000
fashionmnist,Dropconnect,0.1,val0.8,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run7.csv,0.8421666666666666,0.8406922524170005,0.8413768420861463,0.8407232942040987,0.017533803101170368,6000
fashionmnist,Dropconnect,0.1,val0.8,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run8.csv,0.8416666666666667,0.8392642482064996,0.841804402606732,0.8400494560598357,0.01759416007437289,6000
fashionmnist,Dropconnect,0.1,val0.8,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run9.csv,0.8381666666666666,0.8373708385775969,0.8396209543650974,0.8380922443342342,0.017995750649301194,6000
fashionmnist,Dropconnect,0.1,val0.6,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run0.csv,0.9055,0.9051917055558913,0.9052941095324026,0.9050636204356876,0.010503240289823104,6000
fashionmnist,Dropconnect,0.1,val0.6,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run1.csv,0.9028333333333334,0.9040650134159396,0.904326280757134,0.9040899247527957,0.010812085181140395,6000
fashionmnist,Dropconnect,0.1,val0.6,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run2.csv,0.9095,0.9094753776963925,0.9094132215324404,0.9090731603567989,0.010052042309560255,6000
fashionmnist,Dropconnect,0.1,val0.6,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run3.csv,0.9003333333333333,0.9011695417401147,0.900349367539784,0.9002456533359728,0.011079090967524866,6000
fashionmnist,Dropconnect,0.1,val0.6,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run4.csv,0.8963333333333333,0.8957132437061983,0.8960089701719733,0.8957492706953634,0.011519784071436855,6000
fashionmnist,Dropconnect,0.1,val0.6,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run5.csv,0.9088333333333334,0.909015869935103,0.908429171759942,0.908573636875593,0.010123194921755018,6000
fashionmnist,Dropconnect,0.1,val0.6,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run6.csv,0.9008333333333334,0.9006698877229088,0.9003353634072365,0.900405310135764,0.011010970408995159,6000
fashionmnist,Dropconnect,0.1,val0.6,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run7.csv,0.9015,0.9017760207535334,0.9013143365863924,0.9013025433315349,0.010936238350308018,6000
fashionmnist,Dropconnect,0.1,val0.6,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run8.csv,0.8968333333333334,0.896484213523902,0.8968334459308525,0.896040933562767,0.011462452668862956,6000
fashionmnist,Dropconnect,0.1,val0.6,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\fashionmnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run9.csv,0.9005,0.9014359358997834,0.9015357335781221,0.9012700152404944,0.011063879742528262,6000
cifar10,Dropconnect,0.1,val0.895,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run0.csv,0.2582,0.26832800757725506,0.25831277484505233,0.24392456901288986,0.08241638020540835,5000
cifar10,Dropconnect,0.1,val0.895,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run1.csv,0.246,0.2536485858419511,0.24534177136711116,0.24527084436614516,0.08375759225483977,5000
cifar10,Dropconnect,0.1,val0.895,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run2.csv,0.2556,0.2730668011981102,0.257020517141898,0.2522536644368406,0.08267798217261874,5000
cifar10,Dropconnect,0.1,val0.895,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run3.csv,0.2582,0.26095408173638235,0.25779258502421276,0.25512193009550665,0.08240679461937983,5000
cifar10,Dropconnect,0.1,val0.895,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run4.csv,0.2408,0.2329455486323167,0.23895935833884918,0.23326698876065755,0.08437622839348283,5000
cifar10,Dropconnect,0.1,val0.895,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run5.csv,0.2522,0.2622257118203405,0.2512511400478465,0.25343438507383553,0.08310128218102607,5000
cifar10,Dropconnect,0.1,val0.895,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run6.csv,0.2734,0.2935932328775651,0.27406469986374676,0.27173665684647424,0.08064125414152444,5000
cifar10,Dropconnect,0.1,val0.895,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run7.csv,0.2554,0.25762462102213946,0.25578129576420056,0.24884612519581273,0.08277358058003524,5000
cifar10,Dropconnect,0.1,val0.895,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run8.csv,0.2602,0.2675659986615311,0.2618007033291316,0.25920390063233917,0.08214789340778042,5000
cifar10,Dropconnect,0.1,val0.895,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run9.csv,0.2672,0.2653148169404076,0.26672219479079995,0.2615138983295529,0.0814305091040696,5000
cifar10,Dropconnect,0.1,val0.8,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run0.csv,0.482,0.48497417379852414,0.4823591581375834,0.48158640862702545,0.057554727726092304,5000
cifar10,Dropconnect,0.1,val0.8,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run1.csv,0.4974,0.4978932164492192,0.4960393076483963,0.4951060778221438,0.05582959159787119,5000
cifar10,Dropconnect,0.1,val0.8,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run2.csv,0.4996,0.5101160659786376,0.5008134589615517,0.5029595136907673,0.05562136629966587,5000
cifar10,Dropconnect,0.1,val0.8,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run3.csv,0.493,0.4977244292096965,0.4920776855140905,0.4924066375957084,0.05632936591785851,5000
cifar10,Dropconnect,0.1,val0.8,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run4.csv,0.5042,0.5054231186075754,0.5034111776156742,0.5029980882043629,0.055094891416437995,5000
cifar10,Dropconnect,0.1,val0.8,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run5.csv,0.5072,0.5063470544960611,0.5057221203838413,0.5044084848130469,0.05473040842935547,5000
cifar10,Dropconnect,0.1,val0.8,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run6.csv,0.5012,0.5038219391134515,0.49970647415304353,0.49956262568873255,0.055414767173821725,5000
cifar10,Dropconnect,0.1,val0.8,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run7.csv,0.4922,0.49616841003580864,0.4928555750568962,0.4932674129591157,0.05643716044945102,5000
cifar10,Dropconnect,0.1,val0.8,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run8.csv,0.496,0.5052719524029227,0.49679094557175657,0.4983117202098401,0.055987557079306915,5000
cifar10,Dropconnect,0.1,val0.8,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run9.csv,0.494,0.500003530074682,0.49411314749095636,0.49462013462426757,0.05622340008768042,5000
cifar10,Dropconnect,0.1,val0.6,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run0.csv,0.6534,0.6564836125004605,0.6531684009702277,0.6540143553193591,0.038510398411852706,5000
cifar10,Dropconnect,0.1,val0.6,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar10\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run1.csv,0.6692,0.6683582512611937,0.6684798926898396,0.6675328428295303,0.036750353302132374,5000
